feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,label_model,prob
0.774388,tcp,-,FIN,10.0,6.0,498.0,268.0,254.0,252.0,4638.501465,2314.085449,2.0,1.0,86.043111,134.868406,4397.379858,240.828109,255.0,4130272555.0,3093985640.0,255.0,0.22026,0.09928,0.12098,50.0,45.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0.7673049875838759
3e-06,udp,snmp,INT,2.0,0.0,136.0,0.0,254.0,0.0,181333328.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,1.0,2.0,15.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.9997693435545346
0.683404,tcp,http,FIN,10.0,6.0,1526.0,268.0,254.0,252.0,16084.18945,2622.167725,2.0,1.0,75.838778,123.050602,3948.602548,197.207938,255.0,1271815653.0,644209749.0,255.0,0.143054,0.068142,0.074912,153.0,45.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,9.0,0.0,0.0,1.0,3.0,1.0,0.0,1,0.998867663588653
1.1e-05,udp,-,INT,2.0,0.0,104.0,0.0,254.0,0.0,37818180.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,8.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,1,0.8637806062418576
1.090025,tcp,-,FIN,10.0,6.0,534.0,268.0,254.0,252.0,3530.194336,1643.999023,2.0,1.0,117.663222,192.445797,6457.66969,329.638656,255.0,2386680179.0,3074967861.0,255.0,0.221269,0.127795,0.093474,53.0,45.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,1,0.8260384719563016
0.709164,tcp,-,FIN,10.0,8.0,534.0,354.0,254.0,252.0,5426.107422,3497.075195,2.0,0.0,6260.8607,7814.28,618981.5272,20450.288,255.0,2971050648.0,279952819.0,255.0,0.105245,0.049881,0.055364,53.0,44.0,0.0,0.0,5.0,1.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,0,0.8637791307415137
9e-06,udp,,unknown,2.0,0.0,114.0,0.0,254.0,0.0,50666664.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,34.0,2.0,9.0,9.0,9.0,34.0,0.0,0.0,0.0,10.0,34.0,0.0,1,0.9998727913046684
0.45498,tcp,,FIN,10.0,6.0,534.0,268.0,254.0,252.0,8457.514648,3938.634766,2.0,1.0,48.756556,76.593602,2737.954123,118.833969,255.0,291459730.0,3441055626.0,255.0,0.165117,0.072001,0.093116,53.0,45.0,0.0,0.0,5.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,1,0.8732299361632893
0.417521,tcp,-,FIN,10.0,6.0,506.0,268.0,254.0,252.0,8737.285156,4291.999512,2.0,1.0,46.391222,65.555398,2261.161241,113.639102,255.0,2375011938.0,3900462160.0,255.0,0.123178,0.064094,0.059084,51.0,45.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0,0,0.6912084069909219
0.709297,tcp,-,FIN,10.0,6.0,616.0,268.0,254.0,252.0,6259.719238,2526.445312,2.0,1.0,72.182333,125.328203,3989.269007,178.030578,255.0,1626983588.0,3918271373.0,255.0,0.165163,0.08265,0.082513,62.0,45.0,0.0,0.0,5.0,1.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0,0,0.6988925015621741
0.403963,tcp,-,FIN,10.0,6.0,2746.0,268.0,254.0,252.0,48954.98047,4436.049805,2.0,1.0,44.884778,63.939,2330.833653,89.966094,255.0,3574973420.0,2608974824.0,255.0,0.133867,0.083425,0.050442,275.0,45.0,0.0,0.0,6.0,1.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0,0,0.6272710518879145
0.918358,tcp,-,FIN,10.0,6.0,534.0,268.0,254.0,252.0,4190.086914,1951.308716,1.0,0.0,8272.8196,13792.556,818458.2608,30481.49,255.0,51386628.0,1349045052.0,255.0,0.09289,0.065083,0.027807,53.0,45.0,0.0,0.0,7.0,1.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,2.0,7.0,0.0,0,0.85382342248194
0.256533,tcp,-,FIN,10.0,6.0,564.0,268.0,254.0,252.0,15842.0166,6985.456055,2.0,1.0,28.402778,46.687,1586.538497,71.415336,255.0,527738431.0,3110416876.0,255.0,0.043733,0.023088,0.020645,56.0,45.0,0.0,0.0,11.0,1.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,5.0,11.0,0.0,1,0.9830371598189648
1e-06,ggp,-,INT,2.0,0.0,180.0,0.0,254.0,0.0,720000000.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,4.0,2.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,1,0.9980726003439002
0.53433,tcp,-,FIN,12.0,8.0,996.0,732.0,254.0,252.0,13669.45508,9597.06543,3.0,2.0,45.465183,70.24143,2268.045916,99.201047,255.0,596813513.0,309958052.0,255.0,0.10337,0.042631,0.060739,83.0,92.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0,1,0.9881007834901084
0.205436,tcp,http,FIN,14.0,8.0,6684.0,1056.0,254.0,252.0,241710.3125,35982.00781,4.0,2.0,15.802769,25.429,933.901012,43.463246,255.0,4046720056.0,2052036491.0,255.0,0.051702,0.006953,0.044749,477.0,132.0,1.0,109.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.999534720611132
5e-06,,-,unknown,2.0,0.0,168.0,0.0,254.0,0.0,134400000.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,7.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1,0.999853491806022
1.147305,tcp,http,FIN,10.0,8.0,566.0,354.0,254.0,252.0,3556.159912,2161.587402,2.0,1.0,122.663444,156.092281,7226.142753,253.414172,255.0,1499426885.0,2619935603.0,255.0,0.123662,0.054653,0.069009,57.0,44.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1,0.9711692809418784
0.97353,tcp,-,FIN,10.0,8.0,756.0,354.0,254.0,252.0,5596.129395,2547.43042,2.0,1.0,108.028444,124.569141,5674.692976,197.932156,255.0,3218029308.0,2379328527.0,255.0,0.17361,0.101535,0.072075,76.0,44.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,1,0.9934515133230536
0.524326,tcp,-,FIN,14.0,12.0,798.0,678.0,254.0,252.0,11305.94238,9490.27832,4.0,4.0,40.33277,44.748727,2036.021124,55.661863,255.0,4263229968.0,1940453630.0,255.0,0.059871,0.031175,0.028696,57.0,57.0,0.0,0.0,10.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,10.0,0.0,1,0.9792611489585704
31.666979,,,RST,8.0,4.0,344.0,248.0,254.0,60.0,76.041359,46.98901,1.0,2.0,4523.854571,363.350344,364490.4241,513.853562,255.0,503659097.0,3081973299.0,255.0,0.098981,0.049724,0.049257,43.0,62.0,0.0,0.0,10.0,0.0,10.0,10.0,1.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0,0.7054967687395738
1.278927,tcp,-,FIN,14.0,8.0,7858.0,354.0,254.0,252.0,45644.51563,1939.12561,4.0,1.0,95.134075,169.432,6446.323199,329.893125,255.0,1638025024.0,3767869749.0,255.0,0.183759,0.092902,0.090857,561.0,44.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1,0.5834438609281511
0.631624,tcp,-,FIN,12.0,10.0,1058.0,842.0,254.0,252.0,12285.79102,9600.648438,3.0,2.0,57.420365,61.062332,3645.06746,105.982781,255.0,559016577.0,1703584237.0,255.0,0.091343,0.042984,0.048359,88.0,84.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1,0.9486057590696604
4e-06,udp,-,INT,2.0,0.0,376.0,0.0,254.0,0.0,376000000.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,1,0.8989658145318398
0.707298,tcp,-,FIN,24.0,18.0,8620.0,2198.0,254.0,252.0,93437.28125,23480.91016,9.0,7.0,30.752088,40.885531,1681.751588,51.885266,255.0,1195370842.0,787960040.0,255.0,0.057524,0.007272,0.050252,359.0,122.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.9992362784665264
0.272605,tcp,-,FIN,10.0,6.0,556.0,268.0,254.0,252.0,14702.5918,6573.61377,2.0,1.0,28.916667,48.593,1566.466273,79.604586,255.0,2397189127.0,2041776024.0,255.0,0.058542,0.029629,0.028913,56.0,45.0,0.0,0.0,9.0,1.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,11.0,8.0,0.0,1,0.8827336652639833
1.435406,tcp,-,FIN,10.0,8.0,534.0,354.0,254.0,252.0,2680.774658,1727.734253,2.0,1.0,159.489556,198.145141,10782.71775,287.934531,255.0,993706100.0,2123476006.0,255.0,0.114746,0.047682,0.067064,53.0,44.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0.7900064005264333
0.731609,tcp,-,FIN,10.0,10.0,453.0,530.0,254.0,252.0,4461.399414,5215.900879,2.0,2.0,81.289889,71.733219,5271.582187,131.643406,255.0,2634652219.0,10064406.0,255.0,0.128658,0.056812,0.071846,45.0,53.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1,0.9828647741575612
9e-06,udp,-,INT,2.0,0.0,336.0,0.0,254.0,0.0,149333328.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,5.0,2.0,3.0,3.0,1.0,5.0,0.0,0.0,0.0,11.0,5.0,0.0,0,0.667789180924941
1e-05,,-,INT,2.0,0.0,1628.0,0.0,254.0,0.0,651200000.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.0,0.0,0.0,0.0,15.0,2.0,4.0,4.0,1.0,15.0,0.0,0.0,0.0,4.0,15.0,0.0,1,0.9855530224841518
0.187973,tcp,,unknown,12.0,6.0,4138.0,268.0,254.0,252.0,161470.0,9533.28418,3.0,1.0,15.784364,35.992398,915.230864,59.934664,255.0,1741350280.0,1835349260.0,255.0,0.054446,0.008007,0.046439,345.0,45.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.9992708568550528
1.5e-05,,,INT,2.0,0.0,144.0,0.0,254.0,0.0,38400000.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1,0.9996238562318313
1.061707,tcp,,FIN,34.0,14.0,28444.0,728.0,254.0,252.0,208027.2656,5093.684082,14.0,3.0,32.136757,76.623461,2686.246503,98.908422,255.0,503308329.0,3198021475.0,255.0,0.104493,0.065594,0.038899,837.0,52.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0,0,0.907330070399241
2.765945,tcp,-,FIN,26.0,68.0,1358.0,69734.0,62.0,252.0,3777.37085,198728.4688,6.0,32.0,110.637803,39.645359,7345.975885,4650.888222,255.0,4037787771.0,4034266696.0,255.0,0.186545,0.063243,0.123302,52.0,1026.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0,1,0.9995060399884568
0.508597,tcp,-,FIN,10.0,6.0,548.0,268.0,254.0,252.0,7770.395508,3523.418213,2.0,1.0,56.489,88.706797,2795.490198,108.728883,255.0,2539660316.0,2289755099.0,255.0,0.121135,0.06506,0.056075,55.0,45.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0,0.7028919971638232
0.883297,tcp,-,FIN,14.0,18.0,2224.0,15634.0,254.0,252.0,18711.71289,133735.3125,4.0,7.0,65.607772,47.988825,3311.380287,3473.102711,255.0,3232437312.0,81149847.0,255.0,0.169608,0.067478,0.10213,159.0,869.0,1.0,6479.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,2.0,2.0,0.0,1,0.999612263844322
3e-06,,,unknown,2.0,0.0,114.0,0.0,254.0,0.0,152000000.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,1,0.9998871335666036
1.552938,,-,FIN,16.0,10.0,6776.0,614.0,254.0,252.0,32727.64258,2848.793701,5.0,3.0,100.7926,160.101781,6976.841128,228.539031,255.0,2223184477.0,4243485089.0,255.0,0.201723,0.112021,0.089702,424.0,61.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.9990315365235112
1.036067,tcp,-,FIN,10.0,8.0,636.0,354.0,254.0,252.0,4424.424316,2393.66748,2.0,1.0,111.335889,134.808281,6668.717719,209.023984,255.0,603150505.0,479388414.0,255.0,0.161769,0.092403,0.069366,64.0,44.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1,0.6511654738032472
0.669715,tcp,-,FIN,10.0,6.0,2516.0,268.0,254.0,252.0,27056.28516,2675.765137,2.0,1.0,70.418111,112.946797,3659.8243,177.480047,255.0,646201917.0,870969086.0,255.0,0.19032,0.104977,0.085343,252.0,45.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.7815918108323077
0.995974,tcp,-,FIN,12.0,10.0,1494.0,796.0,254.0,252.0,11004.30371,5759.186523,3.0,2.0,90.455092,99.107891,5631.012631,139.670312,255.0,3851514866.0,1288851821.0,255.0,0.157573,0.103998,0.053575,125.0,80.0,0.0,0.0,9.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1,0.994917048637858
1.564909,tcp,ftp,FIN,14.0,12.0,774.0,682.0,254.0,252.0,3675.613037,3200.186035,4.0,4.0,120.321767,131.231359,6177.457854,159.322563,255.0,3681872268.0,157122645.0,255.0,0.188318,0.121359,0.066959,55.0,57.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25.0,1.0,0.0,1,0.7662869533462386
0.910389,tcp,,unknown,8.0,7.0,832.0,306.0,254.0,252.0,2311.099854,6397.265137,0.0,0.0,118.724281,151.7315,6693.905362,285.445312,255.0,355049844.0,2204411015.0,255.0,0.0,0.0,0.0,104.0,44.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1,0.993205296081645
0.571841,tcp,-,FIN,10.0,6.0,838.0,268.0,254.0,252.0,10562.37695,3133.738281,1.0,0.0,10347.4416,17249.662,1029492.29,38375.076,255.0,1230449789.0,3034309991.0,255.0,0.179248,0.105474,0.073774,84.0,45.0,0.0,0.0,6.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,6.0,0.0,1,0.989587806279537
3e-06,udp,-,INT,2.0,0.0,168.0,0.0,254.0,0.0,224000000.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1,0.99817815020632
6e-06,udp,-,INT,2.0,0.0,256.0,0.0,254.0,0.0,170666656.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.9798294469037784
2.004311,,,unknown,10.0,6.0,534.0,268.0,254.0,252.0,1919.861694,894.072815,2.0,1.0,220.743889,384.662406,15848.83295,727.638312,255.0,3430834954.0,946749510.0,255.0,0.200656,0.080992,0.119664,53.0,45.0,0.0,0.0,8.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,1,0.9998174030609652
8e-06,udp,-,INT,2.0,0.0,104.0,0.0,254.0,0.0,52000000.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,9.0,0.0,0,0.7075944639783992
0.340431,tcp,-,FIN,10.0,6.0,610.0,268.0,254.0,252.0,12901.29297,5263.915527,2.0,1.0,36.536222,53.446199,1921.156529,86.895414,255.0,813451377.0,2221314564.0,255.0,0.092528,0.073192,0.019336,61.0,45.0,0.0,0.0,5.0,1.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,0,0.824991905516155
1.540771,tcp,-,FIN,60.0,14.0,68181.0,612.0,254.0,252.0,348111.4375,2954.36499,27.0,1.0,25.096933,112.949922,2675.872,171.299219,255.0,2009938245.0,269616520.0,255.0,0.145674,0.072421,0.073253,1136.0,44.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1,0.8487434653124586
8e-06,udp,-,INT,2.0,0.0,104.0,0.0,254.0,0.0,52000000.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,11.0,0.0,0,0.7349561698664252
6e-06,unas,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,133333328.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1,0.9998598238299412
1.840623,tcp,http,FIN,14.0,24.0,1382.0,22660.0,62.0,252.0,5580.719238,94385.42969,3.0,9.0,141.58638,76.215307,7901.398341,6481.867431,255.0,2834985564.0,200405831.0,255.0,0.180014,0.086993,0.093021,99.0,944.0,1.0,9120.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.9997336549310532
1.034766,tcp,-,FIN,14.0,12.0,1730.0,1014.0,254.0,252.0,12424.06543,7190.031738,4.0,4.0,74.457079,88.092367,3961.021062,104.137023,255.0,2840729503.0,2477473841.0,255.0,0.141587,0.065744,0.075843,124.0,85.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.9397164212929268
0.492266,tcp,http,FIN,10.0,8.0,792.0,1158.0,62.0,252.0,11587.23145,16478.89648,2.0,2.0,54.696222,61.34957,2771.731573,99.219453,255.0,2028871223.0,2755873157.0,255.0,0.116745,0.061649,0.055096,79.0,145.0,1.0,177.0,4.0,1.0,3.0,3.0,2.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,1,0.6535861820437702
1e-05,udp,-,INT,2.0,0.0,2876.0,0.0,254.0,0.0,1150400000.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1438.0,0.0,0.0,0.0,1.0,2.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.9745002241227858
4e-06,udp,-,INT,2.0,0.0,1374.0,0.0,254.0,0.0,1374000000.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.902965936982568
7e-06,udp,-,INT,2.0,0.0,604.0,0.0,254.0,0.0,345142848.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.9164730630385228
1.357772,tcp,-,FIN,12.0,8.0,1086.0,710.0,254.0,252.0,5868.4375,3664.827393,3.0,2.0,123.433813,179.077281,7270.284689,346.139094,255.0,3441947870.0,623097408.0,255.0,0.186129,0.103534,0.082595,91.0,89.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1,0.803599497976289
8e-06,udp,-,INT,2.0,0.0,168.0,0.0,254.0,0.0,84000000.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,2.0,2.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.9994676268075334
9e-06,unas,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,88888888.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6.0,2.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,11.0,6.0,0.0,1,0.999838515588001
0.600002,tcp,-,FIN,10.0,6.0,642.0,268.0,254.0,252.0,7706.641113,2986.656738,2.0,1.0,64.277556,99.125203,3139.416757,135.822047,255.0,3649811746.0,2738926038.0,255.0,0.158024,0.104375,0.053649,64.0,45.0,0.0,0.0,7.0,1.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,2.0,6.0,0.0,0,0.8957874073067082
0.620358,tcp,ftp-data,FIN,8.0,8.0,364.0,806.0,62.0,252.0,4113.753906,9104.420898,1.0,2.0,88.622569,81.406,5879.336043,160.858953,255.0,2085204974.0,3418597160.0,255.0,0.081388,0.026893,0.054495,46.0,101.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,1,0.9996676362047304
0.628383,tcp,-,FIN,10.0,8.0,564.0,354.0,254.0,252.0,6467.393555,3946.637695,2.0,1.0,69.820333,87.887859,5411.183651,140.268063,255.0,1773656186.0,1221069252.0,255.0,0.05342,0.007567,0.045853,56.0,44.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.99903226558287
1.1e-05,udp,-,INT,2.0,0.0,1064.0,0.0,254.0,0.0,386909088.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,0.0,0.0,0.0,5.0,2.0,3.0,2.0,1.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0,0,0.531204909735679
0.622748,tcp,-,FIN,10.0,8.0,564.0,354.0,254.0,252.0,6525.914062,3982.349121,2.0,1.0,69.194222,87.18857,5374.036673,138.782688,255.0,1658847068.0,1555904720.0,255.0,0.052364,0.007441,0.044923,56.0,44.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.9989281711193716
0.924187,tcp,http,FIN,10.0,10.0,852.0,1444.0,62.0,252.0,6639.349121,11253.13379,2.0,2.0,102.687444,91.291555,5982.238328,175.352313,255.0,2560036939.0,1827304560.0,255.0,0.180078,0.075217,0.104861,85.0,144.0,1.0,258.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.9579591455600762
3.279473,tcp,ftp,FIN,16.0,14.0,1802.0,768.0,254.0,252.0,4122.613281,1741.743286,4.0,4.0,218.631533,245.122234,12389.63557,327.873125,255.0,3150481918.0,1871527558.0,255.0,0.191008,0.091974,0.099034,113.0,55.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.7697472001540803
0.415923,tcp,-,FIN,10.0,6.0,546.0,268.0,254.0,252.0,9463.290039,4308.489746,2.0,1.0,43.389,62.917199,2345.137975,100.800555,255.0,1800742727.0,3878300761.0,255.0,0.162772,0.101334,0.061438,55.0,45.0,0.0,0.0,8.0,1.0,2.0,2.0,1.0,8.0,0.0,0.0,0.0,2.0,8.0,0.0,0,0.8068911205908941
1e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,456000000.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,33.0,2.0,25.0,25.0,25.0,33.0,0.0,0.0,0.0,25.0,33.0,0.0,1,0.9998864584798276
0.501757,tcp,http,FIN,10.0,10.0,842.0,1312.0,62.0,252.0,12085.53125,18829.83008,2.0,2.0,55.750778,50.197777,3703.356762,100.026313,255.0,3225275444.0,961312493.0,255.0,0.099836,0.049343,0.050493,84.0,131.0,1.0,187.0,3.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0,0,0.5931166235301952
0.870351,tcp,-,FIN,10.0,8.0,564.0,354.0,254.0,252.0,4669.380371,2849.425049,2.0,1.0,94.328667,117.641289,6466.90918,168.802687,255.0,1808043643.0,3769015782.0,255.0,0.111494,0.046852,0.064642,56.0,44.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,1,0.9964795404765175
8e-06,udp,-,INT,2.0,0.0,78.0,0.0,254.0,0.0,39000000.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,11.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0.8752272390044165
1e-05,idpr-cmtp,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,80000000.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,4.0,0.0,1,0.99982606138608
