feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41
9e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,50666664.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,35.0,2.0,36.0,35.0,19.0,35.0,0.0,0.0,0.0,35.0,35.0,0.0
0.004196,tcp,ftp-data,FIN,14.0,8.0,8928.0,424.0,31.0,29.0,15807436.0,707340.375,4.0,1.0,0.322769,0.497571,18.735002,0.842391,255.0,3800088633.0,1669413764.0,255.0,0.000658,0.000544,0.000114,638.0,53.0,0.0,0.0,3.0,0.0,8.0,1.0,1.0,7.0,0.0,0.0,0.0,11.0,3.0,0.0
9e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,50666664.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,28.0,2.0,28.0,28.0,17.0,28.0,0.0,0.0,0.0,28.0,28.0,0.0
0.068843,tcp,-,FIN,48.0,50.0,2958.0,32642.0,31.0,29.0,336650.0625,3717444.0,7.0,18.0,1.49,1.393939,83.240443,80.74183,255.0,918707667.0,3092662528.0,255.0,0.000776,0.000537,0.000239,62.0,653.0,0.0,0.0,5.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0
1e-05,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,45600000.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,32.0,2.0,16.0,16.0,8.0,32.0,0.0,0.0,0.0,16.0,32.0,0.0
0.001085,udp,dns,CON,2.0,2.0,130.0,162.0,31.0,29.0,479262.6875,597235.0,0.0,0.0,0.011,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,4.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0
5e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,91200000.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,48.0,2.0,21.0,21.0,21.0,48.0,0.0,0.0,0.0,21.0,48.0,0.0
6e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,76000000.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,39.0,2.0,33.0,33.0,17.0,39.0,0.0,0.0,0.0,33.0,39.0,0.0
3e-06,udp,-,INT,2.0,0.0,636.0,0.0,254.0,0.0,848000000.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,0.0,0.0,0.0,16.0,2.0,7.0,7.0,1.0,16.0,0.0,0.0,0.0,7.0,16.0,0.0
5e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,91200000.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,33.0,2.0,16.0,16.0,16.0,34.0,0.0,0.0,0.0,16.0,33.0,0.0
0.116003,tcp,-,FIN,34.0,36.0,2230.0,13500.0,31.0,29.0,149306.4844,905149.0,7.0,11.0,3.505909,3.299114,243.30593,237.42932,255.0,45534970.0,45787063.0,255.0,0.000658,0.000532,0.000126,66.0,375.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0
0.233681,tcp,-,FIN,72.0,74.0,4238.0,65118.0,31.0,29.0,143101.0625,2199203.25,7.0,30.0,3.287127,3.192657,389.213847,383.42291,255.0,2770814642.0,674445314.0,255.0,0.000781,0.000606,0.000175,59.0,880.0,0.0,0.0,11.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,9.0,0.0
4e-06,encap,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,72727272.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,14.0,2.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,8.0,14.0,0.0
0.814469,tcp,-,FIN,10.0,8.0,564.0,354.0,254.0,252.0,4989.754395,3044.928711,2.0,1.0,87.489667,109.026,6177.71567,142.915203,255.0,891039560.0,296831393.0,255.0,0.117249,0.051282,0.065967,56.0,44.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
0.265514,tcp,http,FIN,12.0,24.0,922.0,25702.0,62.0,252.0,25490.18359,742168.0625,2.0,10.0,24.137636,11.245087,1296.336658,1223.207105,255.0,2894436737.0,3482630378.0,255.0,0.050319,0.00626,0.044059,77.0,1071.0,1.0,12113.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1.567071,tcp,-,FIN,12.0,10.0,1362.0,782.0,254.0,252.0,6376.227051,3593.966064,3.0,2.0,142.367903,161.281,8290.418588,321.369062,255.0,744088813.0,2626518379.0,255.0,0.201306,0.115536,0.08577,114.0,78.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,152000000.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,36.0,2.0,36.0,36.0,23.0,36.0,0.0,0.0,0.0,37.0,36.0,0.0
0.016059,tcp,-,FIN,38.0,36.0,2438.0,16186.0,31.0,29.0,1182639.0,7839591.5,7.0,12.0,0.425405,0.441371,30.160189,0.824768,255.0,292210779.0,292530777.0,255.0,0.000745,0.0006,0.000145,64.0,450.0,0.0,0.0,9.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,10.0,0.0
8e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,57000000.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,20.0,2.0,16.0,16.0,16.0,20.0,0.0,0.0,0.0,16.0,20.0,0.0
5.353001,tcp,-,FIN,10.0,8.0,564.0,354.0,254.0,252.0,759.200317,463.291504,2.0,1.0,594.722,750.363,45962.91842,1385.41675,255.0,3440880063.0,1376607307.0,255.0,0.171609,0.100456,0.071153,56.0,44.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0
0.017041,tcp,-,FIN,48.0,50.0,2958.0,32368.0,31.0,29.0,1360014.125,14891615.0,7.0,18.0,0.355723,0.335265,20.210749,19.411786,255.0,3349308944.0,3349590708.0,255.0,0.000767,0.000609,0.000158,62.0,647.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0
0.0,arp,-,INT,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.76,0.0,15.492031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0
1.220866,tcp,http,FIN,10.0,12.0,856.0,8158.0,62.0,252.0,5052.151855,49007.83594,2.0,3.0,135.556,102.761273,7992.481842,9321.677304,255.0,4217097765.0,3103584889.0,255.0,0.140115,0.090484,0.049631,86.0,680.0,1.0,3581.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2.21096,tcp,pop3,FIN,20.0,20.0,954.0,2664.0,62.0,252.0,3281.83252,9158.012695,7.0,8.0,116.366313,110.390266,5994.604137,146.576859,255.0,3793439217.0,2036407873.0,255.0,0.146948,0.068387,0.078561,48.0,133.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
0.966896,tcp,http,FIN,10.0,8.0,888.0,354.0,254.0,252.0,6619.119141,2564.908691,2.0,1.0,102.013889,120.32043,6256.492342,175.429781,255.0,2206187710.0,1932185323.0,255.0,0.199655,0.124645,0.07501,89.0,44.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0
0.143878,udp,-,CON,4.0,4.0,568.0,304.0,31.0,29.0,23686.73438,12677.40723,0.0,0.0,42.320332,42.841332,59.84009,60.579016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,76.0,0.0,0.0,8.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,8.0,6.0,0.0
8e-06,unas,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,100000000.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,21.0,4.0,0.0
1.682889,tcp,-,FIN,122.0,126.0,7814.0,15296.0,31.0,29.0,36841.40625,72137.85156,30.0,32.0,13.905215,13.45628,891.544983,877.014688,255.0,3645119914.0,1500771484.0,255.0,0.001046,0.00085,0.000196,64.0,121.0,0.0,0.0,6.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0
1.549417,tcp,http,FIN,20.0,38.0,2488.0,43668.0,62.0,252.0,12205.88086,219535.4688,6.0,17.0,81.548265,40.538514,4378.613667,3345.999035,255.0,2083815805.0,903179139.0,255.0,0.12136,0.048498,0.072862,124.0,1149.0,1.0,109.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
0.031195,tcp,-,FIN,48.0,50.0,2958.0,32642.0,31.0,29.0,742939.5625,8203879.0,7.0,18.0,0.670326,0.625388,0.0,42.649405,255.0,2550304434.0,437656700.0,255.0,0.000676,0.000548,0.000128,62.0,653.0,0.0,0.0,11.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0
9e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,50666664.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,23.0,2.0,6.0,6.0,6.0,23.0,0.0,0.0,0.0,6.0,23.0,0.0
1e-05,udp,-,INT,2.0,0.0,1204.0,0.0,254.0,0.0,481600000.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,0.0,0.0,0.0,63.0,2.0,8.0,8.0,1.0,63.0,0.0,0.0,0.0,8.0,62.0,0.0
1.436505,tcp,smtp,FIN,24.0,20.0,5773.0,1762.0,62.0,252.0,30813.67773,9322.626953,9.0,8.0,62.45674,74.040688,3597.449421,110.440625,255.0,243315969.0,549433381.0,255.0,0.060866,0.017407,0.043459,241.0,88.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.744122,tcp,ssh,FIN,106.0,114.0,9400.0,12298.0,31.0,29.0,100112.6094,131064.5234,26.0,31.0,7.083981,6.698072,381.493741,372.326825,255.0,2959522152.0,2959844230.0,255.0,0.000767,0.000628,0.000139,89.0,108.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0
1.639785,tcp,ftp-data,FIN,14.0,6.0,8928.0,320.0,31.0,29.0,40449.20313,1302.609741,4.0,1.0,126.137306,327.822187,12454.19712,546.358812,255.0,97691946.0,1596373774.0,255.0,0.00066,0.000519,0.000141,638.0,53.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0
2.326931,tcp,pop3,FIN,38.0,140.0,1750.0,162391.0,62.0,252.0,5858.360352,554316.375,7.0,68.0,62.886894,16.584131,2960.705487,1536.40126,255.0,1498150541.0,594774835.0,255.0,0.103819,0.054901,0.048918,46.0,1160.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
31.161438,udp,dns,REQ,30.0,0.0,2340.0,0.0,254.0,0.0,580.717773,0.0,0.0,0.0,1127.84025,0.0,1317.891125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,5.0,6.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0
1.567774,tcp,-,FIN,122.0,126.0,7814.0,14990.0,31.0,29.0,39546.51563,75888.48438,30.0,32.0,12.954025,12.537816,833.542803,821.805735,255.0,1387596045.0,3538191120.0,255.0,0.000654,0.000544,0.00011,64.0,119.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0
0.016031,tcp,-,FIN,46.0,48.0,2854.0,30622.0,31.0,29.0,1393300.375,14963507.0,7.0,17.0,0.348111,0.331213,0.0,19.273024,255.0,3334791400.0,3349485620.0,255.0,0.000585,0.00046,0.000125,62.0,638.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,10.0,0.0
5e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,91200000.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,32.0,2.0,31.0,31.0,16.0,32.0,0.0,0.0,0.0,31.0,32.0,0.0
0.966707,tcp,http,FIN,10.0,8.0,848.0,1168.0,62.0,252.0,6322.495117,8457.578125,2.0,2.0,120.838375,132.176,185.732344,192.297797,255.0,3664605098.0,553625633.0,255.0,0.098256,0.040754,0.057502,85.0,146.0,1.0,160.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
3e-06,gmtp,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,72727272.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,14.0,2.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,7.0,14.0,0.0
4e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,114000000.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,17.0,2.0,16.0,16.0,16.0,17.0,0.0,0.0,0.0,17.0,17.0,0.0
6e-06,unas,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,133333328.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0
6e-06,unas,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,133333328.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0
0.028455,udp,-,CON,4.0,4.0,520.0,304.0,31.0,29.0,109646.8125,64101.21094,0.0,0.0,4.407667,7.035,6.229139,9.941922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,76.0,0.0,0.0,7.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,6.0,0.0
3e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,152000000.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,29.0,2.0,18.0,18.0,18.0,29.0,0.0,0.0,0.0,20.0,29.0,0.0
8e-06,udp,-,INT,2.0,0.0,222.0,0.0,254.0,0.0,111000000.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,1.0,2.0,10.0,1.0,1.0,10.0,0.0,0.0,0.0,11.0,1.0,0.0
0.001009,udp,dns,CON,2.0,2.0,146.0,178.0,31.0,29.0,578790.875,705649.1875,0.0,0.0,0.005,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
0.320258,tcp,-,FIN,26.0,26.0,4352.0,2872.0,31.0,29.0,104540.7188,68994.375,7.0,7.0,12.7976,12.78796,777.846494,20.882605,255.0,95212411.0,98204588.0,255.0,0.000695,0.000556,0.000139,167.0,110.0,0.0,0.0,9.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,7.0,8.0,0.0
0.035075,udp,-,CON,4.0,4.0,520.0,304.0,31.0,29.0,88952.24219,52002.84766,0.0,0.0,6.658667,7.664333,9.404049,10.831933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,76.0,0.0,0.0,10.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,7.0,0.0
0.690989,tcp,-,FIN,10.0,6.0,534.0,268.0,254.0,252.0,5568.82959,2593.384277,2.0,1.0,76.776556,124.501398,3733.57476,187.401469,255.0,4252070097.0,471392388.0,255.0,0.136747,0.067731,0.069016,53.0,45.0,0.0,0.0,9.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0
9e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,50666664.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,26.0,2.0,12.0,12.0,12.0,26.0,0.0,0.0,0.0,12.0,26.0,0.0
1.1e-05,udp,-,INT,2.0,0.0,386.0,0.0,254.0,0.0,140363632.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0
7e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,65142856.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,28.0,2.0,17.0,16.0,16.0,28.0,0.0,0.0,0.0,16.0,28.0,0.0
0.101875,tcp,-,FIN,42.0,42.0,2646.0,23508.0,31.0,29.0,202836.8125,1802130.125,7.0,14.0,2.538825,2.473098,0.0,4.913772,255.0,1910871428.0,4120709290.0,255.0,0.000593,0.000474,0.000119,63.0,560.0,0.0,0.0,10.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,7.0,0.0
1.2e-05,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,38000000.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,13.0,2.0,6.0,6.0,2.0,6.0,0.0,0.0,0.0,6.0,13.0,0.0
3e-06,udp,-,INT,2.0,0.0,104.0,0.0,254.0,0.0,138666656.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,7.0,2.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0,12.0,0.0
0.004327,tcp,http,FIN,8.0,10.0,1040.0,824.0,31.0,29.0,1682458.875,1371851.125,2.0,2.0,0.568714,0.421111,36.750701,0.745914,255.0,130683800.0,2281313253.0,255.0,0.000681,0.000533,0.000148,130.0,82.0,1.0,83.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,8.0,3.0,0.0
0.72208,tcp,-,FIN,14.0,12.0,2030.0,678.0,254.0,252.0,20884.11328,6891.203125,4.0,4.0,55.544614,60.877363,2802.811121,72.546789,255.0,916300305.0,1057353309.0,255.0,0.08148,0.051669,0.029811,145.0,57.0,0.0,0.0,6.0,1.0,3.0,3.0,1.0,6.0,0.0,0.0,0.0,3.0,6.0,0.0
0.000956,udp,dns,CON,2.0,2.0,146.0,178.0,31.0,29.0,610878.6875,744769.875,0.0,0.0,0.007,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0
1.429005,tcp,-,FIN,68.0,14.0,82803.0,612.0,254.0,252.0,456742.9688,3185.433105,31.0,1.0,20.939462,103.326078,2215.631418,127.939984,255.0,2304211959.0,1322515007.0,255.0,0.186198,0.085758,0.10044,1218.0,44.0,0.0,0.0,6.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
10.566844,tcp,-,FIN,122.0,126.0,7816.0,15132.0,31.0,29.0,5868.923828,11365.36133,30.0,32.0,90.311588,85.211924,15366.38235,14864.40628,255.0,4518757.0,2155185345.0,255.0,0.000726,0.000561,0.000165,64.0,120.0,0.0,0.0,9.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,8.0,11.0,0.0
0.575692,tcp,-,FIN,34.0,10.0,35518.0,440.0,254.0,252.0,479061.7188,5502.942383,14.0,1.0,16.496576,61.025555,1523.287007,94.74075,255.0,614666876.0,1984916316.0,255.0,0.103152,0.026452,0.0767,1045.0,44.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.001066,udp,dns,CON,2.0,2.0,146.0,178.0,31.0,29.0,547842.4375,667917.4375,0.0,0.0,0.012,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0
2.528867,tcp,ssh,FIN,108.0,114.0,9504.0,12298.0,31.0,29.0,29787.25195,38565.88672,26.0,31.0,23.631392,22.574249,1497.700618,1460.990472,255.0,1043641938.0,3189315021.0,255.0,0.000664,0.000541,0.000123,88.0,108.0,0.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,8.0,2.0,0.0
1.4e-05,mobile,-,INT,1.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0
19.07515,tcp,-,FIN,412.0,754.0,23152.0,959934.0,31.0,29.0,9686.320312,402056.5,34.0,342.0,46.524025,25.331515,18867.84855,13906.2087,255.0,1514953564.0,3684003665.0,255.0,0.000637,0.000523,0.000114,56.0,1273.0,0.0,0.0,5.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,6.0,0.0
1.029921,tcp,http,FIN,12.0,18.0,1580.0,10168.0,31.0,29.0,11255.23145,74599.89063,3.0,5.0,93.596726,60.550177,9532.377581,7677.791325,255.0,2754475587.0,605978053.0,255.0,0.000687,0.000563,0.000124,132.0,565.0,1.0,3924.0,3.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0
2.273561,tcp,-,FIN,60.0,318.0,2836.0,397846.0,62.0,252.0,9813.679688,1395502.5,6.0,157.0,38.534932,7.067104,1844.149545,776.591653,255.0,3177178064.0,3948487846.0,255.0,0.072717,0.03892,0.033797,47.0,1251.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.249844,tcp,smtp,FIN,54.0,42.0,37808.0,3380.0,31.0,29.0,1188197.375,105665.9375,19.0,8.0,4.707698,6.081854,531.839106,18.465434,255.0,2761290273.0,2766424681.0,255.0,0.00061,0.000484,0.000126,700.0,80.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0
0.307514,udp,dns,CON,2.0,2.0,104.0,856.0,62.0,252.0,1352.783936,11134.45215,0.0,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,428.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.180496,tcp,-,FIN,10.0,6.0,642.0,268.0,254.0,252.0,25618.29492,9928.197266,2.0,1.0,18.479889,34.906,991.436819,59.549238,255.0,373023941.0,2079066118.0,255.0,0.052334,0.005958,0.046376,64.0,45.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
0.197895,tcp,-,FIN,16.0,18.0,1540.0,1644.0,31.0,29.0,58374.39063,62780.76563,4.0,4.0,13.1722,11.611823,892.629189,19.172713,255.0,3108325077.0,3149379957.0,255.0,0.000891,0.000492,0.000399,96.0,91.0,0.0,0.0,13.0,0.0,9.0,6.0,1.0,6.0,0.0,0.0,0.0,10.0,14.0,0.0
8e-06,unas,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,100000000.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,9.0,2.0,3.0,3.0,3.0,10.0,0.0,0.0,0.0,9.0,9.0,0.0
1.538803,tcp,http,FIN,10.0,12.0,814.0,3574.0,62.0,252.0,3810.75415,17036.61914,2.0,3.0,170.869778,131.391909,9297.873942,8901.708191,255.0,1645905856.0,1868146237.0,255.0,0.182548,0.093483,0.089065,81.0,298.0,1.0,1279.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0
0.482972,tcp,-,FIN,10.0,6.0,626.0,268.0,254.0,252.0,9342.15625,3710.360107,2.0,0.0,6157.4986,10260.87,611158.5365,22766.876,255.0,3795074471.0,736747808.0,255.0,0.094112,0.068715,0.025397,63.0,45.0,0.0,0.0,11.0,1.0,6.0,4.0,3.0,11.0,0.0,0.0,0.0,6.0,11.0,0.0
8e-06,udp,-,INT,2.0,0.0,104.0,0.0,254.0,0.0,52000000.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,12.0,2.0,11.0,11.0,1.0,12.0,0.0,0.0,0.0,11.0,12.0,0.0
0.001038,udp,-,CON,2.0,2.0,146.0,178.0,31.0,29.0,562620.4375,685934.5,0.0,0.0,0.011,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,14.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,10.0,5.0,0.0
